Competition,CompetitionCode,flightcode,WineNodeID,Priority,winename,producer,appellation,vintage,price,SubmitterCompanyName,SubmitterTelephone,SubmitterWebsite,EssentialsWineStyle,EssentialsWineType,BottleSize,ResidualSugar,NewWorldWineColour,NewWorldVarietal,OldWorldCountry,OldWorldWineColour,SweetnessLevel,WineClassName,CompetitionCategoryName,CountryName,CategoryNodeID,TastingTeams1,WineType,WineColour,Medal
2020,OOW-R,2020_OOW-R_002,28672,2,Mukuzani,Kakhuri Vazi,Kakheti,2017,11.53,Vitlenwine Limited,7734316050,https://www.vitlenwine.com,NULL,NULL,NULL,NULL,NULL,NULL,Other Old World countries,Red,NULL,Old World,Other Old World countries - red,Georgia,221,49,Still,Red,Out
2020,OOW-R,2020_OOW-R_003,30948,3,"Karmrahyut, Aragatsotn, ArmAs",Armas,Aragatsotn Province,2014,11.99, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Other Old World countries,Red,NULL,Old World,Other Old World countries - red,Armenia,221,49,Still,Red,Out
2020,OOW-R,2020_OOW-R_005,30996,5,"Barovo, single vineyard, Tikveš",Tikveš,Macedonia,2017,16.9, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Other Old World countries,Red,NULL,Old World,Other Old World countries - red,Macedonia,221,49,Still,Red,Out
2020,OOW-R,2020_OOW-R_006,28673,6,Saperavi Legend,Kakhuri Vazi,Kakheti,2017,18.06,Vitlenwine Limited,7734316050,https://www.vitlenwine.com,NULL,NULL,NULL,NULL,NULL,NULL,Other Old World countries,Red,NULL,Old World,Other Old World countries - red,Georgia,221,49,Still,Red,Out
2020,OOW-R,2020_OOW-R_007,32194,7,Il Rosso di Chiara,Paolo Basso,Lugano,2017,41.55,Top Selection Ltd,2072904454,www.topselection.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Other Old World countries,Red,NULL,Old World,Other Old World countries - red,Switzerland,221,49,Still,Red,Out
2020,OOW-R,2020_OOW-R_008,29635,8,Instinct Vranec,Puklavec Family Wines,Tikves,2017,10.52,Puklavec Family Wines d.o.o.,0031 13 8200 268,www.puklavecfamilywines.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,Other Old World countries,Red,NULL,Old World,Other Old World countries - red,Macedonia,221,49,Still,Red,Out
2020,OOW-R,2020_OOW-R_008A,28671,08A,Kindzmarauli,Kakhuri Vazi,Kakheti,2017,12.36,Vitlenwine Limited,7734316050,https://www.vitlenwine.com,NULL,NULL,NULL,NULL,NULL,NULL,Other Old World countries,Red,NULL,Old World,Other Old World countries - red,Georgia,221,49,Still,Red,Bronze
2020,OOW-W,2020_OOW-W_001,32170,1,"Château Bela, Riesling",Egon Müler ,Sturovo,2018,15.64,Top Selection Ltd,2072904454,www.topselection.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Other Old World countries,White,NULL,Old World,Other Old World countries - white,Slovakia,222,50,Still,White,Silver
2020,OOW-W,2020_OOW-W_002,30979,2,"Krakhuna, Imereti",Vachnadziani,Imereti,2018,9.48, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,Other Old World countries,White,NULL,Old World,Other Old World countries - white,Georgia,222,50,Still,White,Gold
2020,OOW-W,2020_OOW-W_003,30952,3,Malvazija,Kozlovic,Istria,2018,11.37, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,Other Old World countries,White,NULL,Old World,Other Old World countries - white,Croatia,222,50,Still,White,Bronze
2020,OOW-W,2020_OOW-W_004,30947,4,"Voskehat, Aragatsotn, ArmAs",Armas,Aragatsotn Province,2018,11.99, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,Other Old World countries,White,NULL,Old World,Other Old World countries - white,Armenia,222,50,Still,White,Out
2020,OOW-W,2020_OOW-W_005,30953,5,Petritis,Kyperounda ,Limassol,2018,12.23, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,Other Old World countries,White,NULL,Old World,Other Old World countries - white,Cyprus,222,50,Still,White,Commended
2020,OOW-W,2020_OOW-W_008,30951,8,Stina Pošip,Jako Vino,Dalmatia,2018,22.5, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,Other Old World countries,White,NULL,Old World,Other Old World countries - white,Croatia,222,50,Still,White,Silver
2020,OOW-W,2020_OOW-W_009,32193,9,Il Bianco di Chiara,Paolo Basso,Lugano,2018,35.55,Top Selection Ltd,2072904454,www.topselection.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,Other Old World countries,White,NULL,Old World,Other Old World countries - white,Switzerland,222,50,Still,White,Gold
2020,PGL-A-R,2020_PGL-A-R_001,29385,1,"Coutada Velha, Signature Red",Monte da Ravasqueira,Alentejo,2018,6.75,Sociedade Agricola D Diniz SA,3.51266E+11,www.ravasqueira.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,"Portugal - Alentejo, Red",Portugal,12455,60,Still,Red,Bronze
2020,PGL-A-R,2020_PGL-A-R_002,31531,2,Indelével,Parras Wines,Alentejo,2019,7.02,Parras Wines,3.51263E+11,www.parras.wine,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,"Portugal - Alentejo, Red",Portugal,12455,60,Still,Red,Gold
2020,PGL-A-R,2020_PGL-A-R_003,29322,3,Bojador Tinto,Espaço Rural,Alentejo,2018,8,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,"Portugal - Alentejo, Red",Portugal,12455,60,Still,Red,Commended
2020,PGL-A-R,2020_PGL-A-R_004,31006,4,"Mariana, Red",Herdade do Rocim,Alentejo,2018,8.28, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,"Portugal - Alentejo, Red",Portugal,12455,60,Still,Red,Silver
2020,PGL-A-R,2020_PGL-A-R_005,31616,5,Single Estate,Azamor,Alentejo,2016,9.95,Azamor Wines,351 211550748,www.azamor.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,"Portugal - Alentejo, Red",Portugal,12455,60,Still,Red,Gold
2020,PGL-A-R,2020_PGL-A-R_006,31629,6,Petit Verdot,Azamor,Alentejo,2015,13.77,Azamor Wines,351 211550748,www.azamor.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,"Portugal - Alentejo, Red",Portugal,12455,60,Still,Red,Commended
2020,PGL-A-R,2020_PGL-A-R_007,31625,7,Selected Vines,Azamor,Alentejo,2014,13.95,Azamor Wines,351 211550748,www.azamor.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,"Portugal - Alentejo, Red",Portugal,12455,60,Still,Red,Silver
2020,PGL-A-R,2020_PGL-A-R_008,29321,8,"Bojador, Vinho de Talha Tinto",Espaço Rural,Alentejo,2018,16.92,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,"Portugal - Alentejo, Red",Portugal,12455,60,Still,Red,Commended
2020,PGL-A-R,2020_PGL-A-R_009,28363,9,"Quinta do Paral, Reserva Tinto",Herdade Tinto e Branco,Alentejo,2017,23.45,"Herdade Tinto e Branco, Unipessoal, Lda",3.51964E+11,www.quintadoparal.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,"Portugal - Alentejo, Red",Portugal,12455,60,Still,Red,Gold
2020,PGL-A-R,2020_PGL-A-R_010,28365,10,"Quinta do Paral, Vinhas Velhas Tinto",Herdade Tinto e Branco,Alentejo,2017,27.48,"Herdade Tinto e Branco, Unipessoal, Lda",3.51964E+11,www.quintadoparal.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,"Portugal - Alentejo, Red",Portugal,12455,60,Still,Red,Silver
2020,PGL-D-R,2020_PGL-D-R_001,32241,1,Vega,DFJ Vinhos,Douro,2017,7.28,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Commended
2020,PGL-D-R,2020_PGL-D-R_002,30435,2,"Vale de Cavalos, Red",Poças,Douro,2017,10.82,Manoel D. Poças Junior - Vinhos SA,3.51224E+11,www.pocas.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Commended
2020,PGL-D-R,2020_PGL-D-R_003,29818,3,"Vale da Raposa, Reserva",Alves de Sousa,Douro,2017,15.2,Domingos Alves de Sousa,0351 254 822 111,www.alvesdesousa.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Bronze
2020,PGL-D-R,2020_PGL-D-R_004,32055,4,"Superior, Syrah ",Quinta do Crasto,Douro,2017,16.48,Enotria Winecellars Ltd,020 8963 4235,,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Bronze
2020,PGL-D-R,2020_PGL-D-R_005,30436,5,Reserva Red,Poças,Douro,2016,16.65,Manoel D. Poças Junior - Vinhos SA,3.51224E+11,www.pocas.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Commended
2020,PGL-D-R,2020_PGL-D-R_006,32057,6,Douro Tinto,Roquette & Cazes,Douro,2015,16.78,Enotria Winecellars Ltd,020 8963 4235,,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Commended
2020,PGL-D-R,2020_PGL-D-R_007,31292,7,"Douro Tinto, Organic ",Quinta do Vallado,Douro,2018,17.43,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Commended
2020,PGL-D-R,2020_PGL-D-R_008,31293,8,Touriga Nacional,Quinta do Vallado,Douro,2017,20,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Bronze
2020,PGL-D-R,2020_PGL-D-R_009,32056,9,Touriga Franca,Quinta do Crasto,Douro,2016,28.83,Enotria Winecellars Ltd,020 8963 4235,,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Commended
2020,PGL-D-R,2020_PGL-D-R_010,30437,10,Símbolo,Poças,Douro,2016,33,Manoel D. Poças Junior - Vinhos SA,3.51224E+11,www.pocas.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Silver
2020,PGL-D-R,2020_PGL-D-R_011,29817,11,"Quinta da Gaivosa, Vinha de Lordelo",Alves de Sousa,Douro,2016,47.21,Domingos Alves de Sousa,0351 254 822 111,www.alvesdesousa.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Silver
2020,PGL-D-R,2020_PGL-D-R_012,28940,12,"Kopke, Douro Red",Sogevinus,Douro,2017,8.8,Sogevinus,3.5191E+11,www.sogevinus.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Silver
2020,PGL-D-R,2020_PGL-D-R_013,29172,13,"Bota Velha, Colheita Red",Ivin,Douro,2018,8.83,"Ivin, Lda",3.51214E+11,www.ivin.pt,NULL,NULL,NULL,<10g/litre,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Bronze
2020,PGL-D-R,2020_PGL-D-R_014,29398,14,Douro Tinto,Quinta do Infantado,Douro,2015,10.57," Quinta Do Infantado, Vinhos Do Produtor, Lda",3.51226E+11,,NULL,NULL,NULL,<10g/litre,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Commended
2020,PGL-D-R,2020_PGL-D-R_015,29301,15,Reserva Tinto,Quinta da Silveira,Douro,2011,12.83,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Douro - Red,Portugal,3397,58,Still,Red,Gold
2020,PGL-R,2020_PGL-R_001,32233,1,Coreto,DFJ Vinhos,Lisbon,2018,6.03,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Out
2020,PGL-R,2020_PGL-R_002,31556,2,"Rocksand, Syrah",Casa Ermelinda Freitas,Península de Setúbal,2018,6.24,"Casa Ermelinda Freitas - Vinhos, Lda",3.51266E+11,www.ermelindafreitas.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_003,32235,3,Portada Reserva,DFJ Vinhos,Lisbon,2016,6.3,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_004,31558,4,"Dona Ermelinda, Reserva Tinto",Casa Ermelinda Freitas,Península de Setúbal,2017,6.5,"Casa Ermelinda Freitas - Vinhos, Lda",3.51266E+11,www.ermelindafreitas.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Gold
2020,PGL-R,2020_PGL-R_005,32250,5,Fat Duck,DFJ Vinhos,Lisbon,2018,6.62,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Out
2020,PGL-R,2020_PGL-R_006,32237,6,Alta Corte,DFJ Vinhos,Lisbon,2018,6.62,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Silver
2020,PGL-R,2020_PGL-R_007,32236,7,Paxix Winemakers Selection,DFJ Vinhos,Lisbon,2018,6.62,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Out
2020,PGL-R,2020_PGL-R_008,32232,8,Bigode,DFJ Vinhos,Lisbon,2018,6.62,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Gold
2020,PGL-R,2020_PGL-R_010,30335,10,Wisdom Tree,Boas Quintas,Dão,2017,6.67,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Bronze
2020,PGL-R,2020_PGL-R_011,32243,11,"Point West, Touriga Nacional",DFJ Vinhos,Lisbon,2017,6.88,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_012,32242,12,"Point West, Cabernet Sauvignon",DFJ Vinhos,Lisbon,2017,6.88,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_013,32238,13,Paxix Red Blend,DFJ Vinhos,Lisbon,2017,6.88,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Out
2020,PGL-R,2020_PGL-R_014,31530,14,"Castelo do Sulco, Seleção dos Enólogos Reserva",Parras Wines,Lisbon,2019,6.95,Parras Wines,3.51263E+11,www.parras.wine,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Gold
2020,PGL-R,2020_PGL-R_015,30158,15,Quinta do Monte d'Oiro Tinto,Quinta do Monte d'Oiro,Lisbon,2017,7,Quinta do Monte d'Oiro,3.51213E+11,www.quintadomontedoiro.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_016,32249,16,Patamar,DFJ Vinhos,Lisbon,2015,7.28,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Silver
2020,PGL-R,2020_PGL-R_017,31535,17,Vinho Tinto,Casa das Gaeiras,Lisbon,2019,7.39,Parras Wines,3.51263E+11,www.parras.wine,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_018,29605,18,"Fontanário de Pegões, Red",Pegões,Península de Setúbal,2018,7.42,Adega de Pegões,3.51266E+11,www.cooppegoes.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_019,29599,19,"Alto Pina, Reserve, Red",Pegões,Península de Setúbal,2019,7.68,Adega de Pegões,3.51266E+11,www.cooppegoes.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_020,31657,20,"A Descoberta, Colheita Tinto",Casa da Passarella,Dão,2017,8,"O ABRIGO DA PASSARELA, LDA",238486312,www.casadapassarella.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Gold
2020,PGL-R,2020_PGL-R_021,29604,21,"Encostas da Arrábida, Touriga Nacional",Pegões,Península de Setúbal,2019,8.23,Adega de Pegões,3.51266E+11,www.cooppegoes.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Silver
2020,PGL-R,2020_PGL-R_022,29603,22,"Encostas da Arrábida, Syrah Red",Pegões,Península de Setúbal,2019,8.23,Adega de Pegões,3.51266E+11,www.cooppegoes.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_023,29601,23,"Encostas da Arrábida, Reserve, Red",Pegões,Península de Setúbal,2019,8.23,Adega de Pegões,3.51266E+11,www.cooppegoes.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Silver
2020,PGL-R,2020_PGL-R_024,31651,24,"Pedra do Gato, Premium Tinto",Casa da Passarella,Dão,2016,8.32,"O ABRIGO DA PASSARELA, LDA",238486312,www.casadapassarella.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Bronze
2020,PGL-R,2020_PGL-R_025,32251,25,Escada Reserva,DFJ Vinhos,Lisbon,2016,8.58,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Bronze
2020,PGL-R,2020_PGL-R_026,32247,26,"Grand'Arte, Touriga Nacional/Shiraz",DFJ Vinhos,Lisbon,2014,8.58,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Bronze
2020,PGL-R,2020_PGL-R_027,32246,27,Grand'Arte Pinot Noir,DFJ Vinhos,Lisbon,2017,8.58,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Out
2020,PGL-R,2020_PGL-R_028,32245,28,Grand'Arte Shiraz,DFJ Vinhos,Lisbon,2019,8.58,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Out
2020,PGL-R,2020_PGL-R_029,31557,29,Quinta da Mimosa,Casa Ermelinda Freitas,Península de Setúbal,2017,9.16,"Casa Ermelinda Freitas - Vinhos, Lda",3.51266E+11,www.ermelindafreitas.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_030,32253,30,Escada,DFJ Vinhos,Lisbon,2018,9.23,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Bronze
2020,PGL-R,2020_PGL-R_031,31560,31,"Casa Ermelinda Freitas, Vinha Do Rosário, Syrah",Casa Ermelinda Freitas,Península De Setúbal,2017,9.35,"Casa Ermelinda Freitas - Vinhos, Lda",3.51266E+11,www.ermelindafreitas.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Out
2020,PGL-R,2020_PGL-R_032,31559,32,"Casa Ermelinda Freitas, Vinha Do Rosário, Touriga Nacional",Casa Ermelinda Freitas,Península De Setúbal,2018,9.35,"Casa Ermelinda Freitas - Vinhos, Lda",3.51266E+11,www.ermelindafreitas.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Out
2020,PGL-R,2020_PGL-R_033,31568,33,"Terras do Pó Castas, Syrah/Petit Verdot",Casa Ermelinda Freitas,Península de Setúbal,2017,9.65,"Casa Ermelinda Freitas - Vinhos, Lda",3.51266E+11,www.ermelindafreitas.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Gold
2020,PGL-R,2020_PGL-R_034,30905,34,Touriga Nacional,Santo Isidro de Pegões,Península de Setúbal,2017,10.24, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Bronze
2020,PGL-R,2020_PGL-R_035,29567,35,"Adega de Pegões, Alicante Bouschet ",Pegões,Península de Setúbal,2016,10.35,Adega de Pegões,3.51266E+11,www.cooppegoes.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_036,29566,36,"Adega de Pegões, Cabernet Sauvignon",Pegões,Península de Setúbal,2016,10.35,Adega de Pegões,3.51266E+11,www.cooppegoes.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Gold
2020,PGL-R,2020_PGL-R_037,29565,37,Adega De Pegões Syrah Red,Adega De Pegões,Península De Setúbal,2017,10.35,Adega de Pegões,3.51266E+11,www.cooppegoes.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Out
2020,PGL-R,2020_PGL-R_038,29564,38,"Adega de Pegões, Touriga Nacional",Pegões,Península de Setúbal,2017,10.35,Adega de Pegões,3.51266E+11,www.cooppegoes.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Silver
2020,PGL-R,2020_PGL-R_039,31551,39,Vinha do Torrão,Casa Ermelinda Freitas,Península de Setúbal,2019,10.42,"Casa Ermelinda Freitas - Vinhos, Lda",3.51266E+11,www.ermelindafreitas.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Silver
2020,PGL-R,2020_PGL-R_040,31473,40,Red,Vale de Mata,Lisbon,2016,11.12, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_041,29558,41,"Adega de Pegões, Selected Harvest Red",Pegões,Península de Setúbal,2016,11.19,Adega de Pegões,3.51266E+11,www.cooppegoes.pt,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Commended
2020,PGL-R,2020_PGL-R_042,32248,42,Consensus,DFJ Vinhos,Lisbon,2016,11.32,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,NULL,NULL,NULL,NULL,NULL,NULL,Portugal,Red,NULL,Old World,Portugal - Red varietals/blends - other,Portugal,219,54|51|56,Still,Red,Bronze
