Team,Day,Round,Tasting Date,Competition,CompetitionCode,flightcode,WineNodeID,Priority,winename,producer,appellation,vintage,price,SubmitterCompanyName,SubmitterTelephone,SubmitterWebsite,BottleSize,ResidualSugar,SweetnessLevel,WineClassName,CompetitionCategoryName,CountryName,WineType,WineColour
Team 7,Day 2,1,25/02/2020,2020,NW-CAM-AUS,2020_NW-CAM-AUS_010,29884,10,Redheads Esulé 'woman With Gun',Redheads Wine,McLaren Vale,2018,18.18,Direct Wines Production,2074075536,www.directwinesproduction.com,,,,New World,"Cab Sauv, Merlot, Cab Franc & Blends - Australia - other",Australia,Still,Red
Team 8,Day 2,1,25/02/2020,2020,NW-CAM-AUS,2020_NW-CAM-AUS_011,30662,11,"Hardys HRB Cabernet Sauvignon, Coonawarra-Margaret River",Accolade,Western Australia,2014,20,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,New World,"Cab Sauv, Merlot, Cab Franc & Blends - Australia - other",Australia,Still,Red
Team 7,Day 2,1,25/02/2020,2020,NW-CAM-AUS,2020_NW-CAM-AUS_016,29432,16,The Nicholson,Nicholson River Winery,Gippsland,2017,27.72,Nicholson River Winery,61409568241,nicholsonriverwinery.com.au,,<10g/litre,,New World,"Cab Sauv, Merlot, Cab Franc & Blends - Australia - other",Australia,Still,Red
Team 8,Day 2,1,25/02/2020,2020,NW-CAM-AUS,2020_NW-CAM-AUS_012,31545,12,The Coppermine Road,D'arenberg,Mclaren Vale,2017,28.34,d'Arenberg,476904082,,,,,New World,"Cab Sauv, Merlot, Cab Franc & Blends - Australia - other",Australia,Still,Red
Team 7,Day 2,1,25/02/2020,2020,NW-CAM-AUS,2020_NW-CAM-AUS_013,29998,13,Rob Dolan Signature Series Cabernet Sauvignon,Rob Dolan Wines,Yarra Valley,2016,35.3,Rob Dolan Wines,398765885,www.robdolanwines.com.au,,,,New World,"Cab Sauv, Merlot, Cab Franc & Blends - Australia - other",Australia,Still,Red
Team 8,Day 2,1,25/02/2020,2020,NW-CAM-AUS,2020_NW-CAM-AUS_014,30009,14,Lion's Roar Barossa Cabernet,Dandelion Vineyards,Barossa,2018,54.7,Dandelion Vineyards,410464483,www.dandelionvineyards.com.au,,,,New World,"Cab Sauv, Merlot, Cab Franc & Blends - Australia - other",Australia,Still,Red
Team 7,Day 2,1,25/02/2020,2020,OFS-RPX,2020_OFS-RPX_001,31513,1,Marsala Riserva Vito Curatolo Arini,Curatolo Arini 1875,Sicily,2012,13.75,Baglio Curatolo Arini,0039 0923 989400,www.curatoloarini.com,75cl,,,Essentials,Other fortifieds - richer & PX,Italy,Fortified,Red
Team 7,Day 2,1,25/02/2020,2020,OFS-RPX,2020_OFS-RPX_002,29609,2,Rutherglen Muscat,Chambers Rosewood Pty Ltd,Rutherglen,NV,17.9,Chambers Rosewood Pty Ltd,02 6032 8641,www.chambersrosewood.com.au,37.5cl,,,Essentials,Other fortifieds - richer & PX,Australia,Fortified,Red
Team 7,Day 2,1,25/02/2020,2020,OFS-RPX,2020_OFS-RPX_003,29610,3,Old Vine Muscat,Chambers Rosewood Pty Ltd,Rutherglen,NV,27,Chambers Rosewood Pty Ltd,02 6032 8641,www.chambersrosewood.com.au,37.5cl,,,Essentials,Other fortifieds - richer & PX,Australia,Fortified,Red
Team 7,Day 2,1,25/02/2020,2020,FR-BY-Cha,2020_FR-BY-CHA_001,29760,1,Chartron & Trébuchet Chablis,Famille Helfrich,Bourgogne,2018,9.19,Famille Helfrich,03 88 71 79 63,www.groupegcf.com,,,,Old World,France - Chablis,France,Still,White
Team 7,Day 2,1,25/02/2020,2020,FR-BY-Cha,2020_FR-BY-CHA_002,31201,2,Chablis Sereine,La Chablisienne,Burgundy,2017,16.03,Bibendum Wine,7885709315,,,,,Old World,France - Chablis,France,Still,White
Team 7,Day 2,1,25/02/2020,2020,FR-BY-Cha,2020_FR-BY-CHA_003,31031,3,Chablis Domaine Jean Defaix 75cl,DANIEL DAMPT,"Chablis, Burgundy",2018,16.05,Bibendum Wine,7885709315,,,,,Old World,France - Chablis,France,Still,White
Team 7,Day 2,1,25/02/2020,2020,FR-BY-Cha,2020_FR-BY-CHA_004,29591,4,"J Moreau & Fils, Petit Chablis",J Moreau & Fils,Burgundy,2018,16.07,"Boisset, la famille des grands vins",7407646416,http://www.boisset.fr/en/?valid_legal=1,,,,Old World,France - Chablis,France,Still,White
Team 7,Day 2,1,25/02/2020,2020,FR-BY-Cha,2020_FR-BY-CHA_006,28374,6,Chablis Sélection Vieilles Vignes,Savary,Burgundy,2017,16.9,Domaine Savary,386474209,www.chablis-savary.com,,,,Old World,France - Chablis,France,Still,White
Team 7,Day 2,1,25/02/2020,2020,FR-BY-Cha,2020_FR-BY-CHA_005,28375,5,Chablis Sélection Vieilles Vignes,Savary,Burgundy,2018,16.9,Domaine Savary,386474209,www.chablis-savary.com,,,,Old World,France - Chablis,France,Still,White
Team 7,Day 2,1,25/02/2020,2020,FR-BY-Cha,2020_FR-BY-CHA_007,28373,7,Chablis Sélection Vieilles Vignes,Savary,Burgundy,2016,16.9,Domaine Savary,386474209,www.chablis-savary.com,,,,Old World,France - Chablis,France,Still,White
Team 7,Day 2,1,25/02/2020,2020,FR-BY-Cha,2020_FR-BY-CHA_010,31088,10,Domaine Costal Chablis,JEAN COLLET ET FILS,"Chablis, Burgundy",2018,17.48,Bibendum Wine,7885709315,,,,,Old World,France - Chablis,France,Still,White
Team 7,Day 2,1,25/02/2020,2020,FR-BY-Cha,2020_FR-BY-CHA_009,32093,9,"Domaine de Vauroux, Olivier Tricon Chablis",Domaine de Vauroux,Burgundy,2018,17.48,Enotria Winecellars Ltd,020 8963 4235,,,,,Old World,France - Chablis,France,Still,White
Team 7,Day 2,1,25/02/2020,2020,FR-BY-Cha,2020_FR-BY-CHA_011,29592,11,"J Moreau & Fils, Chablis",J Moreau & Fils,Burgundy,2018,17.55,"Boisset, la famille des grands vins",7407646416,http://www.boisset.fr/en/?valid_legal=1,,,,Old World,France - Chablis,France,Still,White
Team 7,Day 2,1,25/02/2020,2020,FR-BY-Cha,,29683,,Domaine Laroche Chablis Saint Martin,Domaine Laroche,Bourgogne,2019,19.3,ADVINI,672928572,www.advini.com,,,,Old World,France - Chablis,France,Still,White
Team 6,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_001,29745,1,Sava Red,Pamukkale Sarapcilik,Denizli,2019,6.35,Pamukkale Sarapcilik,9.02585E+11,www.pamukkalesarap.com,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 10,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_002,28874,2,Idol Cabernet Sauvignon Merlot,Lucien Arkas Baglari,Aegean,2018,7.53,Lucien Arkas Baglari,9.02329E+11,www.lawines.com.tr,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 6,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_003,28877,3,Smyrna Cabernet Sauvignon,Lucien Arkas Baglari,Aegean,2018,9.1,Lucien Arkas Baglari,9.02329E+11,www.lawines.com.tr,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 10,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_015,29042,15,Dlc Grenache,Doluca,Thrace,2018,9.28,Doluca,0090 28 27 58 17 02,www.doluca.com,,<10g/litre,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 6,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_016,29746,16,Anfora Cabernet Sauvignon,Pamukkale Sarapcilik,Denizli,2018,9.95,Pamukkale Sarapcilik,9.02585E+11,www.pamukkalesarap.com,,<10g/litre,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 10,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_004,29747,4,Anfora Shiraz,Pamukkale Sarapcilik,Denizli,2018,9.95,Pamukkale Sarapcilik,9.02585E+11,www.pamukkalesarap.com,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 6,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_017,29055,17,Karma Shiraz - Bogazkere,Doluca,Aegean,2017,10.85,Doluca,0090 28 27 58 17 02,www.doluca.com,,<10g/litre,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 10,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_005,30170,5,Egeo Malbec,Kavaklidere,Aegean,2018,12.82,kavaklidere Saraplari,0090 (0)312 8745377,www.kavaklidere.com,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 6,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_006,30168,6,Egeo Merlot,Kavaklidere,Aegean,2017,12.82,kavaklidere Saraplari,0090 (0)312 8745377,www.kavaklidere.com,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 10,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_019,29751,19,Arti Cabernet Sauvignon Merlot,Pamukkale Sarapcilik,Denizli,2017,14.5,Pamukkale Sarapcilik,9.02585E+11,www.pamukkalesarap.com,,<10g/litre,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 6,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_007,30139,7,Sur,Suvla Wines,Gallipoli Peninsula,2017,14.5,Suvla Wines,9.05387E+11,www.suvla.com,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 10,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_008,30169,8,Egeo Syrah,Kavaklidere,Aegean,2017,17.1,kavaklidere Saraplari,0090 (0)312 8745377,www.kavaklidere.com,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 6,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_009,30167,9,Egeo Blend,Kavaklidere,Aegean,2017,17.1,kavaklidere Saraplari,0090 (0)312 8745377,www.kavaklidere.com,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 10,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_023,29058,23,Alcitepe Cabernet Sauvignon - Shiraz,Doluca,Thrace,2011,18.35,Doluca,0090 28 27 58 17 02,www.doluca.com,,<10g/litre,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 6,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_022,29059,22,Alcitepe Cabernet Sauvignon - Shiraz,Doluca,Thrace,2016,18.35,Doluca,0090 28 27 58 17 02,www.doluca.com,,<10g/litre,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 10,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_021,29060,21,Alcitepe Cabernet Sauvignon - Shiraz,Doluca,Thrace,2017,18.35,Doluca,0090 28 27 58 17 02,www.doluca.com,,<10g/litre,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 6,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_012,29749,12,Nodus Cabernet Franc Merlot,Pamukkale Sarapcilik,Denizli,2017,19.72,Pamukkale Sarapcilik,9.02585E+11,www.pamukkalesarap.com,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 10,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_011,29750,11,Nodus Shiraz,Pamukkale Sarapcilik,Denizli,2017,19.72,Pamukkale Sarapcilik,9.02585E+11,www.pamukkalesarap.com,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 6,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_013,30141,13,Reserve Syrah,Suvla Wines,Gallipoli Peninsula,2016,21.03,Suvla Wines,9.05387E+11,www.suvla.com,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 10,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_024,29061,24,Alcitepe Cabernet Sauvignon kirte,Doluca,Thrace,2016,23.63,Doluca,0090 28 27 58 17 02,www.doluca.com,,<10g/litre,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 6,Day 2,1,25/02/2020,2020,TUR-R-INT,2020_TUR-R-INT_014,30176,14,Pendore Syrah,Kavaklidere,Aegean,2014,24.5,kavaklidere Saraplari,0090 (0)312 8745377,www.kavaklidere.com,,,,Old World,Turkey - Red - international varieties,Turkey,Still,Red
Team 6,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_001,30688,1,"Cullinan View Sauvignon Blanc, Western Cape",Accolade,Western Cape,2019,6.07,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 7,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_002,29800,2,Sauvignon Blanc,Southern Right,Western Cape,2019,6.72,Mentzendorff & co ltd,2078403600,www.mentzendorff.co.uk,,,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 6,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_013,29352,13,Nitida Sauvignon Blanc,Nitida,Cape Town,2019,7.57,Frederic Robinson Limited,7854149790,www.robinsonsbrewery.com,,<10g/litre,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 7,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_004,32086,4,"MAN Family Wines, Warrelwind, Sauvignon Blanc",MAN Family Wines,Western Cape,2019,7.81,Enotria Winecellars Ltd,020 8963 4235,,,,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 6,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_014,29437,14,Kleine Zalze Cellar Selection Sauvignon Blanc,Kleine Zalze Wines,Western Cape,2019,7.87,Kleine Zalze,218800717,www.kleinezalze.co.za,,<10g/litre,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 7,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_015,29435,15,Kleine Zalze Vineyard Selection Sauvignon Blanc,Kleine Zalze Wines,Western Cape,2019,8.02,Kleine Zalze,218800717,www.kleinezalze.co.za,,<10g/litre,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 6,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_005,28348,5,Meinert Sauvignon Blanc,Meinert Wines,Stellenbosch,2015,9.25,Meinert Wines,7932451092,www.meinertwines.com,,,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 7,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_006,31250,6,Seaward Sauvignon Blanc,Spier,Stellenbosch,2019,9.5,Bibendum Wine,7885709315,,,,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 6,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_007,29905,7,"Elgin Vintners, Sauvignon Blanc",Elgin Vintners,Elgin,2019,9.8,Elgin Vintners,021 848 9587,www.elginvintners.co.za,,,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 7,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_008,29908,8,"Elgin Vintners, Cloud Haven, Sauvignon Blanc",Elgin Vintners,Elgin,2019,10,Elgin Vintners,021 848 9587,www.elginvintners.co.za,,,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 6,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_009,30678,9,"Flagstone Free Run Sauvignon Blanc, Elim",Accolade,Elim,2018,10.81,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 7,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_010,31092,10,Springfield Estate Life from Stone Sauvignon Blanc,SPRINGFIELD ESTATE,Robertson,2018,12.12,Bibendum Wine,7885709315,,,,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 6,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_016,29255,16,Kleine Zalze Family Reserve Sauvignon Blanc,Kleine Zalze Wines,Western Cape,2018,15.69,Kleine Zalze,218800717,www.kleinezalze.co.za,,<10g/litre,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 7,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_011,31137,11,Ghost Corner Sauvignon Blanc,Ghost Corner,Elim,2018,15.74,Bibendum Wine,7885709315,,,,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 6,Day 2,1,25/02/2020,2020,NW-SAV-SAF,2020_NW-SAV-SAF_012,31136,12,Ghost Corner Wild Ferment Sauvignon Blanc,Ghost Corner,Elim,2017,18.22,Bibendum Wine,7885709315,,,,,New World,Sauvignon Blanc - S Africa,South Africa,Still,White
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_014,29395,14,Arnegui Rioja Reserva,Pagos Del Rey,Rioja,2015,8,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,,<10g/litre,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 7,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_015,30199,15,Añares Reserva,Bodegas Olarra,Rioja,2016,9,Bodegas Olarra,0034 941 235 299,www.bodegasolarra.es,,<10g/litre,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_001,31177,1,Rioja Alta Reserva,Castillo Clavijo,Rioja,2014,9.86,Bibendum Wine,7885709315,,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 7,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_002,30415,2,Rioja Reserva,Bodegas Marques De Reinosa,Rioja,2015,9.95,Jeroboams ,2072888888,www.jeroboams.co.uk,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_003,30285,3,Ondarre Reserva,Bodegas Ondarre,Rioja Doca,2016,10,"Bodegas Ondarre, S.A.",0034 941 235299,www.bodegasondarre.es,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 7,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_004,30220,4,Cerro Añón Reserva,Bodegas Olarra,Rioja,2016,10,Bodegas Olarra,0034 941 235 299,www.bodegasolarra.es,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_005,30273,5,Rivallana Reserva,Bodegas Ondarre,Doca Rioja,2016,10.53,"Bodegas Ondarre, S.A.",0034 941 235299,www.bodegasondarre.es,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 7,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_006,30211,6,Otoñal Reserva,Bodegas Olarra,Rioja,2016,10.53,Bodegas Olarra,0034 941 235 299,www.bodegasolarra.es,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_016,29486,16,"Cvne, Viña Real, Reserva",Cvne,Rioja,2014,12.29, Hatch Mansfield,01344 871800,http://www.hatchmansfield.com,,<10g/litre,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 7,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_007,30111,7,Bodegas Taron Rioja Reserva,Bodegas Taron,Rioja Alta,2011,12.35,Ellis Wines,020 8744 5576,www.elliswines.co.uk,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_017,28935,17,Don Jacobo Reserva,Bodegas Corral,La Rioja,2015,13.17,Bodegas Corral S.A.,941440193,https://www.donjacobo.es/en/,,<10g/litre,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 7,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_008,30737,8,Bodegas Bilbaínas Viña Pomal Centenario Rioja Reserva,Codorniu,Rioja,2014,13.74,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_008A,32405,08A,Rioja Reserva,Ramón Bilbao,Rioja,2015,14,Enotria Winecellars Ltd,020 8963 4235,,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 7,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_009,31017,9,Vivanco Rioja Reserva,BODEGAS VIVANCO,Rioja,2014,14.14,Bibendum Wine,7885709315,,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_010,30412,10,Rioja Reserva Doc,Ortega Ezquerro,Rioja,2014,14.65,Jeroboams ,2072888888,www.jeroboams.co.uk,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 7,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_011,29280,11,"Bodegas De La Marquesa, Valserrano, Reserva",Bodegas De La Marquesa,Rioja,2015,15.17,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_012,30740,12,Baigorri Rioja Reserva,Baigorri,Rioja,2010,19.85,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 7,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_013,30115,13,Xr De Marques De Riscal,Marques De Riscal,Rioja,2015,22.95,Ellis Wines,020 8744 5576,www.elliswines.co.uk,,,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-RES-R,2020_SPN-RIO-RES-R_018,28937,18,Altos De Corral Single Estate Reserva,Bodegas Corral,La Rioja,2011,24.76,Bodegas Corral S.A.,941440193,https://www.donjacobo.es/en/,,<10g/litre,,Old World,"Spain - Rioja, red - Reserva",Spain,Still,Red
Team 6,Day 2,1,25/02/2020,2020,SPA-EUR,2020_SPA-EUR_005,29115,5,"Comte De Chamberi, Brut",Félix Solís,Castilla-la Mancha,NV,6.5,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,,>10g/litre,,Essentials,Sparkling - Other Europe,Spain,Sparkling,White
Team 6,Day 2,1,25/02/2020,2020,SPA-EUR,2020_SPA-EUR_006,29116,6,"La Madeleine, Brut",Félix Solís,Central Spain,NV,7.5,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,,>10g/litre,,Essentials,Sparkling - Other Europe,Spain,Sparkling,White
Team 6,Day 2,1,25/02/2020,2020,SPA-EUR,2020_SPA-EUR_006A,32358,06A,Vaux Riesling Deutscher Sekt Brut,Vaux,Pfalz,2017,14.62,Jascots Wine Merchants Ltd.,020 8965 2000,https://www.jascots.co.uk/,,,,Essentials,Sparkling - Other Europe,Germany,Sparkling,White
Team 6,Day 2,1,25/02/2020,2020,SPA-EUR,2020_SPA-EUR_001,29633,1,Gold,Frittmann Testverek Kft,Kunsag,2016,15.2,Best of Hungary Ltd.,4.47806E+11,www.bestofhungary.co.uk,,,,Essentials,Sparkling - Other Europe,Hungary,Sparkling,White
Team 6,Day 2,1,25/02/2020,2020,SPA-EUR,2020_SPA-EUR_002,30451,2,SavT Sparkling,Savhuset Åre Ab,Jämtland,NV,15.27,Savhuset Åre AB,46705632650,www.savhuset.se,,,,Essentials,Sparkling - Other Europe,Other,Sparkling,White
Team 6,Day 2,1,25/02/2020,2020,SPA-EUR,2020_SPA-EUR_003,31865,3,Dalton Pet-nat,Dalton Winery,Galilee,2019,16.66,"Kedem Europe Ltd,",020 8802 8889,http://kedemeurope.com/,,,,Essentials,Sparkling - Other Europe,Israel,Sparkling,White
Team 6,Day 2,1,25/02/2020,2020,SPA-EUR,2020_SPA-EUR_004,30450,4,SavT Sparkling,Savhuset Åre Ab,Jämtland,2012,18.37,Savhuset Åre AB,46705632650,www.savhuset.se,,,,Essentials,Sparkling - Other Europe,Other,Sparkling,White
Team 6,Day 2,1,25/02/2020,2020,SPA-EUR,2020_SPA-EUR_007,32359,7,Vaux Rheingauer Réserve Riesling Sekt b.A,Vaux,Rheingau,2016,21.7,Jascots Wine Merchants Ltd.,020 8965 2000,https://www.jascots.co.uk/,,,,Essentials,Sparkling - Other Europe,Germany,Sparkling,White
Team 6,Day 2,1,25/02/2020,2020,FR-LOI-Che,2020_FR-LOI-CHE_001,29697,1,Château De Fesles Chenin Sec,Famille Helfrich,Loire,2017,7.34,Famille Helfrich,03 88 71 79 63,www.groupegcf.com,,<10g/litre,,Old World,France - Loire - Chenin,France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-LOI-Che,2020_FR-LOI-CHE_002,32106,2,"Cave des Vignerons de Saumur, La Cabriole, Saumur Blanc",Cave des Vignerons de Saumur,Loire,2018,9.03,Enotria Winecellars Ltd,020 8963 4235,,,<10g/litre,,Old World,France - Loire - Chenin,France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-LOI-Che,2020_FR-LOI-CHE_003,28807,3,Drouet Frères Saumur,Drouet Frères,Loire,2019,10.77,"Orchidées, Maisons de Vin",241530310,www.orchidees-maisonsdevin.fr,,<10g/litre,,Old World,France - Loire - Chenin,France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-LOI-W,2020_FR-LOI-W_001,30954,1,"Muscadet sans soufre ajouté, 'Katharos', Louise Chéreau",Chéreau Carré,Loire,2018,11.98, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,<10g/litre,,Old World,France - Loire - Other whites,France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-LOI-Che,2020_FR-LOI-CHE_004,28808,4,Drouet Frères Vouvray,Drouet Frères,Loire,2019,12.28,"Orchidées, Maisons de Vin",241530310,www.orchidees-maisonsdevin.fr,,<10g/litre,,Old World,France - Loire - Chenin,France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-LOI-Che,2020_FR-LOI-CHE_005,30841,5,"Vouvray Sec, 'Les Calcaires', Domaine de la Rouletière",Domaine De La Rouletière,Loire,2019,12.81, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,<10g/litre,,Old World,France - Loire - Chenin,France,Still,White
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-GR-R,2020_SPN-RIO-GR-R_001,30218,1,Olarra Clásico Gran Reserva,Bodegas Olarra,Rioja,2011,13.15,Bodegas Olarra,0034 941 235 299,www.bodegasolarra.es,,,,Old World,"Spain - Rioja, red - Gran Reserva",Spain,Still,Red
